TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;143374381;314563229;784551515;;2022-03-31
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;3929019;;2022-03-31
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;10043044;;2022-03-31
FI;31.934.038/0001-65;SEBRAE PREVIDÊNCIA ARROJADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;0;0;203766737;;2022-03-31
FI;31.934.038/0001-65;SEBRAE PREVIDÊNCIA ARROJADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;226476;;2022-03-31
FI;31.934.038/0001-65;SEBRAE PREVIDÊNCIA ARROJADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;41490;;2022-03-31
FI;31.934.038/0001-65;SEBRAE PREVIDÊNCIA ARROJADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;17386;;2022-03-31
FI;31.936.857/0001-41;TREND IBOVESPA ALAVANCADO FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações e outros TVM cedidos em empréstimo;;;26516454;;2022-03-31
FI;31.936.857/0001-41;TREND IBOVESPA ALAVANCADO FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Disponibilidades;;;1004;;2022-03-31
FI;31.936.857/0001-41;TREND IBOVESPA ALAVANCADO FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Mercado Futuro - Posições compradas;;;626200;;2022-03-31
FI;31.936.857/0001-41;TREND IBOVESPA ALAVANCADO FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Mercado Futuro - Posições vendidas;;;11;;2022-03-31
FI;31.936.857/0001-41;TREND IBOVESPA ALAVANCADO FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Títulos Públicos;0;7809469;13750508;;2022-03-31
FI;31.936.857/0001-41;TREND IBOVESPA ALAVANCADO FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Valores a pagar;;;1709639;;2022-03-31
FI;31.936.857/0001-41;TREND IBOVESPA ALAVANCADO FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Valores a receber;;;488512;;2022-03-31
FI;31.943.965/0001-41;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCA;2021-12-31;Cotas de Fundos;0;0;248314343;;2022-03-31
FI;31.943.965/0001-41;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCA;2021-12-31;Disponibilidades;;;1703;;2022-03-31
FI;31.943.965/0001-41;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCA;2021-12-31;Operações Compromissadas;;;295877;;2022-03-31
FI;31.943.965/0001-41;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCA;2021-12-31;Valores a pagar;;;469233;;2022-03-31
FI;31.943.965/0001-41;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCA;2021-12-31;Valores a receber;;;369;;2022-03-31
FI;31.943.973/0001-98;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;15713031;22174439;110997843;;2022-03-31
FI;31.943.973/0001-98;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;4324560;;2022-03-31
FI;31.943.973/0001-98;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;0;0;29554062;;2022-03-31
FI;31.943.973/0001-98;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;1252;;2022-03-31
FI;31.943.973/0001-98;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;2622277;;2022-03-31
FI;31.943.973/0001-98;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;10749516;;2022-03-31
FI;31.943.973/0001-98;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Outras operações passivas e exigibilidades;;;63907;;2022-03-31
FI;31.943.973/0001-98;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;4433895;0;98186809;;2022-03-31
FI;31.943.973/0001-98;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;3166124;;2022-03-31
FI;31.943.973/0001-98;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;509825;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Ações;46402248;69109777;70974305;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Ações e outros TVM cedidos em empréstimo;;;5732443;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Brazilian Depository Receipt - BDR;4499831;16710852;21327890;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;699271;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Cotas de Fundos;3486967;3001128;3857060;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Disponibilidades;;;3555;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;13455300;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Opções - Posições lançadas;0;0;436594;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Opções - Posições titulares;0;0;93588;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Operações Compromissadas;;;2443597;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Títulos Públicos;16988901;0;146857701;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Valores a pagar;;;1089605;;2022-03-31
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-12-31;Valores a receber;;;335833;;2022-03-31
FI;31.943.990/0001-25;RPS PREV ABSOLUTO ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;0;0;203532777;;2022-03-31
FI;31.943.990/0001-25;RPS PREV ABSOLUTO ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;63059;;2022-03-31
FI;31.943.990/0001-25;RPS PREV ABSOLUTO ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;385046;;2022-03-31
FI;31.943.990/0001-25;RPS PREV ABSOLUTO ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;5350;;2022-03-31
FI;31.943.993/0001-69;BAHIA AM CHARRUA II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;0;0;6781525;;2022-03-31
FI;31.943.993/0001-69;BAHIA AM CHARRUA II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;20137;;2022-03-31
FI;31.943.993/0001-69;BAHIA AM CHARRUA II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;36556260;;2022-03-31
FI;31.943.993/0001-69;BAHIA AM CHARRUA II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;0;0;80546114;;2022-03-31
FI;31.943.993/0001-69;BAHIA AM CHARRUA II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;134944;;2022-03-31
FI;31.943.993/0001-69;BAHIA AM CHARRUA II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;315;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;19156216;13085642;38043900;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações e outros TVM cedidos em empréstimo;;;1915377;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;987592;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;1333854;122326;100800;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;3317;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;8423716;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;93175591;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Outras operações passivas e exigibilidades;;;1309896;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;2618;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;335240193;83870575;516249622;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;1857467;;2022-03-31
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;692013;;2022-03-31
FI;31.961.612/0001-74;SCHRODER HIGH GRADE ADVISORY FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Debêntures;;;572699326;;2022-03-31
FI;31.961.612/0001-74;SCHRODER HIGH GRADE ADVISORY FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Depósitos a prazo e outros títulos de IF;;;668585298;;2022-03-31
FI;31.961.612/0001-74;SCHRODER HIGH GRADE ADVISORY FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Títulos ligados ao agronegócio;;;584;;2022-03-31
FI;31.962.028/0001-33;TIME MACHINE FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;29829671;;2022-03-31
FI;31.962.028/0001-33;TIME MACHINE FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;31.962.028/0001-33;TIME MACHINE FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;12175;;2022-03-31
FI;31.962.028/0001-33;TIME MACHINE FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;194;;2022-03-31
FI;31.962.100/0001-22;SPARTA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Cotas de Fundos;;;239024701;;2022-03-31
FI;31.962.100/0001-22;SPARTA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Debêntures;;;387999733;;2022-03-31
FI;31.962.100/0001-22;SPARTA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Depósitos a prazo e outros títulos de IF;;;76148958;;2022-03-31
FI;31.962.100/0001-22;SPARTA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Disponibilidades;;;126;;2022-03-31
FI;31.962.100/0001-22;SPARTA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Mercado Futuro - Posições vendidas;;;-23132;;2022-03-31
FI;31.962.100/0001-22;SPARTA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Outras aplicações;;;6985449;;2022-03-31
FI;31.962.100/0001-22;SPARTA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Títulos de Crédito Privado;;;7662030;;2022-03-31
FI;31.962.100/0001-22;SPARTA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Títulos Públicos;0;0;37574411;;2022-03-31
FI;31.962.100/0001-22;SPARTA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Valores a pagar;;;298696;;2022-03-31
FI;31.962.100/0001-22;SPARTA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;Valores a receber;;;2396;;2022-03-31
FI;31.963.337/0001-28;DAHLIA 70 ADVISORY XP SEGUROS PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;5471599;6441306;69664158;;2022-03-31
FI;31.963.337/0001-28;DAHLIA 70 ADVISORY XP SEGUROS PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Brazilian Depository Receipt - BDR;;;791872;;2022-03-31
FI;31.963.337/0001-28;DAHLIA 70 ADVISORY XP SEGUROS PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;9368682;;2022-03-31
FI;31.963.337/0001-28;DAHLIA 70 ADVISORY XP SEGUROS PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;;;6810592;;2022-03-31
FI;31.963.337/0001-28;DAHLIA 70 ADVISORY XP SEGUROS PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Debêntures;;;1907496;;2022-03-31
FI;31.963.337/0001-28;DAHLIA 70 ADVISORY XP SEGUROS PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições compradas;;;-125959;;2022-03-31
FI;31.963.337/0001-28;DAHLIA 70 ADVISORY XP SEGUROS PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições vendidas;;;51016;;2022-03-31
FI;31.963.337/0001-28;DAHLIA 70 ADVISORY XP SEGUROS PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições lançadas;;;36215;;2022-03-31
FI;31.963.337/0001-28;DAHLIA 70 ADVISORY XP SEGUROS PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições titulares;;;162608;;2022-03-31
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;Cotas de Fundos;;;1108914;;2022-03-31
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;Debêntures;;;29329605;;2022-03-31
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;Depósitos a prazo e outros títulos de IF;899357;2365834;10657165;;2022-03-31
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;Disponibilidades;;;1000;;2022-03-31
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;Mercado Futuro - Posições compradas;0;0;537;;2022-03-31
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;Mercado Futuro - Posições vendidas;0;445021;-10665;;2022-03-31
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;Operações Compromissadas;;;9333863;;2022-03-31
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;3579926;;2022-03-31
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;Títulos Públicos;0;0;379950;;2022-03-31
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;Valores a pagar;;;248482;;2022-03-31
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;Valores a receber;;;330;;2022-03-31
FI;31.963.459/0001-14;DAHLIA 100 FIFE PREVIDENCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;42052501;32301757;202183404;;2022-03-31
FI;31.963.459/0001-14;DAHLIA 100 FIFE PREVIDENCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Brazilian Depository Receipt - BDR;;;2835000;;2022-03-31
FI;31.963.459/0001-14;DAHLIA 100 FIFE PREVIDENCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;17191777;;2022-03-31
FI;31.963.459/0001-14;DAHLIA 100 FIFE PREVIDENCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições titulares;;;414094;;2022-03-31
FI;31.963.604/0001-67;SERRA DO CIPO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-12-31;Cotas de Fundos;;;84303829;;2022-03-31
FI;31.963.604/0001-67;SERRA DO CIPO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-12-31;Disponibilidades;;;95305;;2022-03-31
FI;31.963.604/0001-67;SERRA DO CIPO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-12-31;Títulos Públicos;156194;156091;0;;2022-03-31
FI;31.963.604/0001-67;SERRA DO CIPO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-12-31;Valores a pagar;;;62378;;2022-03-31
FI;31.963.604/0001-67;SERRA DO CIPO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-12-31;Valores a receber;;;137;;2022-03-31
FI;31.964.001/0001-80;GK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Ações;0;0;4242873;;2022-03-31
FI;31.964.001/0001-80;GK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;147382;;2022-03-31
FI;31.964.001/0001-80;GK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;72937067;;2022-03-31
FI;31.964.001/0001-80;GK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Outras aplicações;;;380945;;2022-03-31
FI;31.964.001/0001-80;GK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Outras operações passivas e exigibilidades;;;73555;;2022-03-31
FI;31.964.001/0001-80;GK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;60;;2022-03-31
FI;31.964.001/0001-80;GK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;122034;;2022-03-31
FI;31.964.001/0001-80;GK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;19971;;2022-03-31
FI;31.964.001/0001-80;GK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;2718427;;2022-03-31
FI;31.964.019/0001-81;051 CAPITAL - COLORADO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;30159965;;2022-03-31
FI;31.964.019/0001-81;051 CAPITAL - COLORADO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;11758;;2022-03-31
FI;31.964.019/0001-81;051 CAPITAL - COLORADO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;4448;;2022-03-31
FI;31.964.132/0001-67;FOURWINDS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Ações;0;22797;4784958;;2022-03-31
FI;31.964.132/0001-67;FOURWINDS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Brazilian Depository Receipt - BDR;;;358448;;2022-03-31
FI;31.964.132/0001-67;FOURWINDS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;366320;;2022-03-31
FI;31.964.132/0001-67;FOURWINDS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;25415188;;2022-03-31
FI;31.964.132/0001-67;FOURWINDS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Investimento no Exterior;;;568792;;2022-03-31
FI;31.964.132/0001-67;FOURWINDS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;440304;;2022-03-31
FI;31.964.132/0001-67;FOURWINDS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;14483;;2022-03-31
FI;31.964.132/0001-67;FOURWINDS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;281691;;2022-03-31
FI;31.964.184/0001-33;CRUZEIRO FUNDO DE INVESTIMENTO DE ACOES INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;10160107;;2022-03-31
FI;31.964.184/0001-33;CRUZEIRO FUNDO DE INVESTIMENTO DE ACOES INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;3892;;2022-03-31
